task_id,T_rl,T_base,ratio_rl_base,term_rl,term_base
397,67,19,3.526315789473684,cone,cone
398,62,35,1.7714285714285714,cone,cone
399,26,31,0.8387096774193549,cone,cone
400,68,64,1.0625,lateral,jl
401,40,40,1.0,cone,cone
402,45,31,1.4516129032258065,cone,cone
403,8,10,0.8,jl,jl
404,25,32,0.78125,cone,lateral
405,7,11,0.6363636363636364,collision,collision
406,26,29,0.896551724137931,jl,cone
407,21,22,0.9545454545454546,cone,cone
408,46,37,1.2432432432432432,cone,cone
409,18,18,1.0,lateral,lateral
410,55,55,1.0,cone,cone
411,58,45,1.288888888888889,cone,cone
412,27,25,1.08,cone,cone
413,96,19,5.052631578947368,cone,cone
414,46,43,1.069767441860465,cone,cone
415,43,36,1.1944444444444444,cone,cone
416,64,57,1.1228070175438596,cone,cone
417,60,24,2.5,jl,cone
418,26,20,1.3,cone,cone
419,37,34,1.088235294117647,cone,cone
420,7,75,0.09333333333333334,jl,cone
421,1,16,0.0625,jl,collision
422,22,47,0.46808510638297873,cone,cone
423,27,27,1.0,cone,cone
424,56,29,1.9310344827586208,cone,cone
425,21,18,1.1666666666666667,cone,cone
426,65,48,1.3541666666666667,cone,cone
427,15,14,1.0714285714285714,cone,cone
428,41,41,1.0,lateral,lateral
429,14,23,0.6086956521739131,jl,cone
430,83,80,1.0375,cone,cone
431,53,43,1.2325581395348837,cone,cone
432,59,24,2.4583333333333335,cone,cone
433,29,25,1.16,cone,cone
434,29,25,1.16,cone,cone
435,63,24,2.625,jl,cone
436,47,53,0.8867924528301887,cone,cone
437,56,40,1.4,cone,cone
438,71,56,1.2678571428571428,cone,cone
439,27,26,1.0384615384615385,cone,cone
440,61,54,1.1296296296296295,cone,cone
441,122,26,4.6923076923076925,cone,cone
442,45,44,1.0227272727272727,cone,cone
443,17,15,1.1333333333333333,jl,jl
444,29,22,1.3181818181818181,cone,jl
445,11,50,0.22,jl,jl
446,77,73,1.0547945205479452,cone,cone
447,65,45,1.4444444444444444,lateral,cone
448,24,19,1.263157894736842,cone,cone
449,25,25,1.0,cone,cone
450,20,10,2.0,jl,jl
451,26,38,0.6842105263157895,jl,cone
452,29,35,0.8285714285714286,cone,cone
453,35,24,1.4583333333333333,jl,jl
454,23,24,0.9583333333333334,cone,cone
455,48,49,0.9795918367346939,cone,cone
456,59,24,2.4583333333333335,jl,cone
457,3,16,0.1875,jl,jl
458,38,33,1.1515151515151516,cone,cone
459,25,22,1.1363636363636365,cone,cone
460,30,26,1.1538461538461537,cone,cone
461,38,27,1.4074074074074074,cone,cone
462,80,64,1.25,cone,cone
463,31,31,1.0,cone,cone
464,40,31,1.2903225806451613,jl,cone
465,42,33,1.2727272727272727,cone,cone
466,20,17,1.1764705882352942,cone,cone
467,25,26,0.9615384615384616,jl,cone
468,63,34,1.8529411764705883,jl,cone
469,20,20,1.0,cone,cone
470,54,43,1.255813953488372,jl,cone
471,13,13,1.0,cone,cone
472,23,23,1.0,cone,cone
473,43,20,2.15,jl,cone
474,25,25,1.0,cone,cone
475,15,24,0.625,jl,cone
476,10,10,1.0,jl,jl
477,32,30,1.0666666666666667,cone,cone
478,14,18,0.7777777777777778,jl,jl
479,33,33,1.0,jl,cone
480,26,30,0.8666666666666667,collision,collision
481,89,57,1.5614035087719298,cone,cone
482,21,18,1.1666666666666667,cone,cone
483,63,54,1.1666666666666667,cone,cone
484,42,35,1.2,cone,cone
485,14,15,0.9333333333333333,jl,jl
486,25,21,1.1904761904761905,cone,cone
487,71,49,1.4489795918367347,cone,cone
488,17,15,1.1333333333333333,cone,cone
489,41,40,1.025,jl,cone
490,30,21,1.4285714285714286,cone,cone
491,20,19,1.0526315789473684,lateral,lateral
492,27,25,1.08,cone,cone
493,43,36,1.1944444444444444,cone,cone
494,17,17,1.0,cone,cone
495,6,12,0.5,collision,collision
496,71,49,1.4489795918367347,cone,cone
497,33,29,1.1379310344827587,cone,cone
498,18,21,0.8571428571428571,cone,cone
499,11,11,1.0,jl,jl
500,60,46,1.3043478260869565,cone,cone
501,5,28,0.17857142857142858,jl,cone
502,23,25,0.92,cone,cone
503,17,18,0.9444444444444444,cone,cone
504,69,55,1.2545454545454546,cone,cone
505,22,29,0.7586206896551724,cone,cone
506,17,17,1.0,cone,cone
507,32,36,0.8888888888888888,jl,cone
508,118,41,2.8780487804878048,cone,cone
509,31,30,1.0333333333333334,cone,cone
510,42,53,0.7924528301886793,jl,jl
511,13,29,0.4482758620689655,collision,cone
512,22,56,0.39285714285714285,cone,cone
513,34,26,1.3076923076923077,cone,cone
514,34,27,1.2592592592592593,cone,cone
515,27,26,1.0384615384615385,cone,cone
516,24,22,1.0909090909090908,cone,cone
517,47,35,1.3428571428571427,cone,cone
518,35,34,1.0294117647058822,jl,jl
519,28,21,1.3333333333333333,cone,cone
520,33,29,1.1379310344827587,jl,cone
521,19,40,0.475,jl,cone
522,29,20,1.45,jl,jl
523,39,40,0.975,cone,cone
524,12,12,1.0,cone,cone
525,26,21,1.2380952380952381,cone,cone
526,42,41,1.024390243902439,jl,cone
527,13,28,0.4642857142857143,jl,cone
528,14,11,1.2727272727272727,jl,jl
529,54,44,1.2272727272727273,cone,cone
530,43,40,1.075,cone,cone
531,17,69,0.2463768115942029,jl,lateral
532,72,51,1.411764705882353,cone,cone
533,14,41,0.34146341463414637,jl,cone
534,37,38,0.9736842105263158,cone,cone
535,54,48,1.125,lateral,cone
536,25,24,1.0416666666666667,cone,cone
537,25,25,1.0,lateral,lateral
538,47,31,1.5161290322580645,cone,cone
539,11,10,1.1,jl,jl
540,63,60,1.05,cone,cone
541,36,36,1.0,lateral,lateral
542,6,19,0.3157894736842105,jl,jl
543,18,18,1.0,cone,cone
544,20,17,1.1764705882352942,lateral,jl
545,27,24,1.125,cone,cone
546,12,43,0.27906976744186046,jl,cone
547,46,50,0.92,cone,cone
548,42,36,1.1666666666666667,cone,cone
549,13,32,0.40625,jl,cone
550,8,10,0.8,jl,jl
551,30,48,0.625,jl,cone
552,85,62,1.3709677419354838,cone,cone
553,46,16,2.875,jl,cone
554,15,14,1.0714285714285714,jl,jl
555,8,21,0.38095238095238093,jl,cone
556,100,35,2.857142857142857,cone,cone
557,40,25,1.6,jl,jl
558,48,37,1.2972972972972974,jl,cone
559,41,29,1.4137931034482758,cone,cone
560,39,39,1.0,cone,cone
561,46,27,1.7037037037037037,cone,cone
562,29,20,1.45,cone,cone
563,64,31,2.064516129032258,cone,cone
564,18,19,0.9473684210526315,cone,cone
565,44,35,1.2571428571428571,cone,cone
566,55,20,2.75,cone,cone
567,23,25,0.92,cone,cone
568,79,23,3.4347826086956523,cone,cone
569,38,43,0.8837209302325582,jl,jl
570,80,73,1.095890410958904,jl,jl
571,104,29,3.586206896551724,cone,cone
572,20,22,0.9090909090909091,jl,cone
573,13,23,0.5652173913043478,jl,cone
574,29,29,1.0,cone,jl
575,26,23,1.1304347826086956,jl,cone
576,22,45,0.4888888888888889,jl,cone
577,31,27,1.1481481481481481,cone,cone
578,40,37,1.0810810810810811,cone,cone
579,29,22,1.3181818181818181,cone,cone
580,58,41,1.4146341463414633,cone,cone
581,17,17,1.0,cone,cone
582,12,12,1.0,cone,cone
583,50,44,1.1363636363636365,cone,cone
584,42,35,1.2,cone,cone
585,32,21,1.5238095238095237,cone,cone
586,30,23,1.3043478260869565,cone,cone
587,61,44,1.3863636363636365,cone,cone
588,19,18,1.0555555555555556,cone,cone
589,74,32,2.3125,cone,cone
590,25,29,0.8620689655172413,jl,cone
591,19,23,0.8260869565217391,cone,cone
592,31,55,0.5636363636363636,jl,jl
593,96,33,2.909090909090909,jl,cone
594,101,61,1.6557377049180328,cone,cone
595,19,27,0.7037037037037037,cone,cone
596,57,63,0.9047619047619048,cone,cone
597,41,42,0.9761904761904762,cone,cone
598,105,39,2.6923076923076925,cone,cone
599,41,32,1.28125,cone,cone
600,57,54,1.0555555555555556,cone,cone
601,43,38,1.131578947368421,cone,cone
602,110,51,2.156862745098039,cone,cone
603,19,20,0.95,cone,cone
604,36,33,1.0909090909090908,cone,cone
605,17,15,1.1333333333333333,collision,collision
606,67,39,1.7179487179487178,cone,cone
607,55,45,1.2222222222222223,cone,cone
608,53,31,1.7096774193548387,cone,cone
609,67,38,1.763157894736842,cone,cone
610,42,32,1.3125,cone,cone
611,28,29,0.9655172413793104,jl,cone
612,56,57,0.9824561403508771,lateral,lateral
613,31,31,1.0,lateral,lateral
614,34,25,1.36,cone,cone
615,58,55,1.0545454545454545,cone,cone
616,71,35,2.0285714285714285,cone,cone
617,68,54,1.2592592592592593,cone,cone
618,45,27,1.6666666666666667,cone,jl
619,26,23,1.1304347826086956,cone,cone
620,21,17,1.2352941176470589,cone,cone
621,72,45,1.6,cone,cone
622,33,28,1.1785714285714286,cone,cone
623,31,32,0.96875,lateral,lateral
624,67,43,1.558139534883721,cone,cone
625,93,67,1.3880597014925373,cone,cone
626,30,30,1.0,cone,cone
627,25,21,1.1904761904761905,cone,cone
628,75,43,1.744186046511628,cone,cone
629,42,33,1.2727272727272727,jl,cone
630,44,37,1.1891891891891893,cone,cone
631,56,54,1.037037037037037,cone,cone
632,23,21,1.0952380952380953,cone,cone
633,62,59,1.0508474576271187,cone,cone
634,21,18,1.1666666666666667,cone,cone
635,49,29,1.6896551724137931,jl,cone
636,12,12,1.0,cone,cone
637,18,17,1.0588235294117647,cone,cone
638,48,33,1.4545454545454546,cone,cone
639,121,24,5.041666666666667,cone,cone
640,56,41,1.3658536585365855,lateral,cone
641,61,63,0.9682539682539683,cone,cone
642,43,32,1.34375,cone,cone
643,13,32,0.40625,jl,cone
644,26,25,1.04,cone,cone
645,78,66,1.1818181818181819,jl,cone
646,91,41,2.2195121951219514,cone,cone
647,17,17,1.0,cone,cone
648,63,60,1.05,lateral,cone
649,40,33,1.2121212121212122,cone,cone
650,37,31,1.1935483870967742,cone,cone
651,94,86,1.0930232558139534,cone,cone
652,59,42,1.4047619047619047,cone,cone
653,56,46,1.2173913043478262,cone,cone
654,78,30,2.6,cone,cone
655,30,28,1.0714285714285714,cone,cone
656,5,10,0.5,jl,jl
657,106,24,4.416666666666667,lateral,cone
658,14,32,0.4375,jl,cone
659,48,22,2.1818181818181817,cone,cone
660,28,29,0.9655172413793104,jl,jl
661,48,36,1.3333333333333333,cone,cone
662,72,51,1.411764705882353,cone,cone
663,73,71,1.028169014084507,cone,cone
664,32,23,1.391304347826087,cone,cone
665,76,61,1.2459016393442623,cone,cone
666,27,21,1.2857142857142858,cone,cone
667,23,22,1.0454545454545454,cone,cone
668,41,14,2.9285714285714284,cone,cone
669,23,28,0.8214285714285714,cone,cone
670,51,40,1.275,cone,cone
671,27,25,1.08,cone,cone
672,18,17,1.0588235294117647,cone,cone
673,58,58,1.0,cone,cone
674,51,48,1.0625,cone,cone
675,32,31,1.032258064516129,cone,cone
676,35,28,1.25,cone,cone
677,52,45,1.1555555555555554,jl,cone
678,21,22,0.9545454545454546,cone,cone
679,47,33,1.4242424242424243,collision,cone
680,52,45,1.1555555555555554,cone,cone
681,28,27,1.037037037037037,cone,cone
682,76,58,1.3103448275862069,cone,cone
683,27,59,0.4576271186440678,jl,cone
684,35,29,1.206896551724138,cone,cone
685,71,45,1.5777777777777777,jl,cone
686,96,41,2.341463414634146,cone,cone
687,43,42,1.0238095238095237,cone,cone
688,26,28,0.9285714285714286,jl,cone
689,20,20,1.0,cone,cone
690,36,25,1.44,cone,cone
691,91,31,2.935483870967742,cone,cone
692,77,38,2.026315789473684,cone,cone
693,14,15,0.9333333333333333,lateral,lateral
694,18,17,1.0588235294117647,cone,cone
695,47,35,1.3428571428571427,jl,cone
696,42,22,1.9090909090909092,cone,jl
697,66,25,2.64,cone,cone
698,42,31,1.3548387096774193,cone,cone
699,35,30,1.1666666666666667,jl,jl
700,19,19,1.0,lateral,lateral
701,98,50,1.96,cone,cone
702,34,32,1.0625,cone,cone
703,58,61,0.9508196721311475,jl,lateral
704,39,31,1.2580645161290323,cone,cone
705,24,22,1.0909090909090908,cone,cone
706,49,39,1.2564102564102564,cone,cone
707,56,49,1.1428571428571428,cone,cone
708,26,59,0.4406779661016949,jl,cone
709,10,10,1.0,jl,jl
710,20,20,1.0,jl,cone
711,69,43,1.6046511627906976,lateral,cone
712,21,33,0.6363636363636364,jl,jl
713,73,76,0.9605263157894737,cone,cone
714,109,25,4.36,cone,cone
