iter,buffer_size,mean_R,mean_raw_R,mean_oracle_raw_R,mean_len,mean_T,success_rate,q_loss,pi_loss,alpha,entropy,wall,reasons
5300,200000,0.7716326117515564,0.42406599668463796,0.49763164107878105,51.71337890625,137.265625,0.19677734375,0.016176791861653328,-0.7783169746398926,0.0030653709545731544,-4.326474189758301,14999.82351231575,pos_err_exceeded:1207|max_steps:403|joint_limit:302|self_collision:136
5310,200000,0.7375617623329163,0.41788177008789884,0.5256006457214842,48.47705078125,137.28125,0.189453125,0.014887431636452675,-0.7470331192016602,0.0030543433967977762,-4.297201156616211,15027.843824863434,pos_err_exceeded:1010|joint_limit:403|max_steps:388|self_collision:192
5320,200000,0.7318887710571289,0.38699018364113286,0.49190363086878985,49.44921875,140.4375,0.12939453125,0.019636638462543488,-0.7336466312408447,0.00304351095110178,-4.51153039932251,15055.955499887466,pos_err_exceeded:1206|joint_limit:491|max_steps:265|self_collision:86
5330,200000,0.7878525257110596,0.43828568492681697,0.5380962449727882,58.6826171875,151.0,0.236328125,0.016423389315605164,-0.7416585683822632,0.003032994456589222,-4.548705101013184,15083.552626371384,pos_err_exceeded:1187|max_steps:484|joint_limit:288|self_collision:89
5340,200000,0.7772104144096375,0.3222218709246164,0.3941965046637364,43.28857421875,153.03125,0.1162109375,0.014884289354085922,-0.7231562733650208,0.003022635355591774,-4.654796600341797,15112.601015090942,pos_err_exceeded:1405|joint_limit:343|max_steps:238|self_collision:62
5350,200000,0.8088859915733337,0.45439936792920427,0.5312655002774821,52.43212890625,129.28125,0.1884765625,0.01373512577265501,-0.718040406703949,0.003012976609170437,-4.740834712982178,15141.145730495453,pos_err_exceeded:1178|joint_limit:414|max_steps:386|self_collision:38
5360,200000,0.7297372817993164,0.29604393980238064,0.3889043212333941,34.21484375,139.515625,0.095703125,0.014478789642453194,-0.6770180463790894,0.003003007033839822,-4.731542587280273,15169.255932331085,pos_err_exceeded:1344|joint_limit:439|max_steps:196|self_collision:36
5370,200000,0.7879916429519653,0.4235251259601982,0.49319711297708374,54.83544921875,148.15625,0.22998046875,0.015213871374726295,-0.7447733879089355,0.0029930740129202604,-4.531858444213867,15197.620581150055,pos_err_exceeded:1182|max_steps:471|joint_limit:314|self_collision:67
5380,200000,0.7568919658660889,0.4433326138054921,0.5652189296414458,46.71484375,121.5,0.197265625,0.016401883214712143,-0.7484851479530334,0.002983278129249811,-4.56343412399292,15225.372550010681,pos_err_exceeded:1047|joint_limit:484|max_steps:404|self_collision:110
5390,200000,0.7760176062583923,0.4147764236338529,0.48564302501371326,56.43115234375,150.4375,0.185546875,0.017358988523483276,-0.7244755625724792,0.0029727385845035315,-4.219731330871582,15253.73839211464,pos_err_exceeded:1195|max_steps:380|self_collision:236|joint_limit:199
5400,200000,0.7259949445724487,0.42732130327803886,0.5441493325423832,50.34619140625,133.6875,0.15380859375,0.010665037669241428,-0.7390223145484924,0.0029616081155836582,-4.690896987915039,15281.10363650322,pos_err_exceeded:1173|joint_limit:371|max_steps:315|self_collision:139
5410,200000,0.7404452562332153,0.44464196301827813,0.527361548632044,56.2021484375,141.125,0.224609375,0.012128781527280807,-0.7351682782173157,0.0029516404028981924,-4.247044563293457,15309.058881998062,pos_err_exceeded:1008|max_steps:460|joint_limit:412|init_ik_fail:91
5420,200000,0.8005473613739014,0.48052628963454336,0.556183431235804,55.4833984375,131.375,0.2568359375,0.014112920500338078,-0.7034550905227661,0.0029403811786323786,-4.635397911071777,15338.009781122208,pos_err_exceeded:1129|max_steps:526|joint_limit:258|self_collision:105
5430,200000,0.7989528775215149,0.48055138827610716,0.5608579442246142,58.19482421875,139.65625,0.224609375,0.010813212022185326,-0.7648327350616455,0.0029295505955815315,-4.714859485626221,15366.375587940216,pos_err_exceeded:1061|max_steps:460|joint_limit:391|self_collision:136
5440,200000,0.7839536666870117,0.4441541455042816,0.5501134594999764,54.759765625,135.375,0.197265625,0.019775018095970154,-0.7121979594230652,0.0029181460849940777,-4.331768989562988,15394.93779373169,pos_err_exceeded:1245|max_steps:404|joint_limit:271|self_collision:128
5450,200000,0.7617584466934204,0.39346820765073937,0.5011972773761293,50.6318359375,136.59375,0.16650390625,0.011942537501454353,-0.722774863243103,0.002906507346779108,-4.326303482055664,15423.36311340332,pos_err_exceeded:1275|max_steps:341|joint_limit:279|self_collision:134
5460,200000,0.7700693607330322,0.4574761751618181,0.5633197546462686,56.7705078125,143.1875,0.216796875,0.013100827112793922,-0.7059158086776733,0.0028949412517249584,-4.599222183227539,15451.678879737854,pos_err_exceeded:1129|max_steps:444|joint_limit:344|self_collision:71
5470,200000,0.7304282188415527,0.4214256810143857,0.5019231176020381,48.119140625,141.1875,0.25244140625,0.018659215420484543,-0.7416184544563293,0.002883430803194642,-4.50083065032959,15480.436336517334,pos_err_exceeded:1010|max_steps:517|joint_limit:291|init_ik_fail:117
5480,200000,0.7148939371109009,0.39871214873408123,0.5407664927914285,49.16845703125,123.875,0.1875,0.015505485236644745,-0.7340975999832153,0.002872471697628498,-4.885680198669434,15508.260607481003,pos_err_exceeded:1148|max_steps:384|joint_limit:382|self_collision:133
5490,200000,0.8098900318145752,0.4342281237972231,0.5093434894043565,56.64013671875,140.078125,0.23095703125,0.015667175874114037,-0.7228453159332275,0.0028618802316486835,-4.733677387237549,15536.015367984772,pos_err_exceeded:1186|max_steps:473|joint_limit:296|self_collision:93
5500,200000,0.6978373527526855,0.44164557177382674,0.5753784174581469,53.27783203125,131.390625,0.16552734375,0.012160209938883781,-0.7763736844062805,0.0028515139129012823,-4.611806392669678,15564.023964166641,pos_err_exceeded:1006|joint_limit:553|max_steps:339|self_collision:112
5510,200000,0.7539974451065063,0.3728899971886858,0.4714109860827402,41.56884765625,132.75,0.13330078125,0.0073888227343559265,-0.7490843534469604,0.002841850509867072,-4.946532249450684,15591.486604213715,pos_err_exceeded:1377|joint_limit:277|max_steps:273|self_collision:95
5520,200000,0.6961077451705933,0.4188981663603268,0.5513921082015303,52.6103515625,144.015625,0.17626953125,0.01997169852256775,-0.7188827991485596,0.00283241318538785,-4.581549644470215,15619.627753973007,pos_err_exceeded:1137|joint_limit:378|max_steps:361|self_collision:96
5530,200000,0.7895172834396362,0.34561212956139453,0.4558410043897799,44.74267578125,144.296875,0.119140625,0.008575407788157463,-0.7338804602622986,0.002822569338604808,-4.604225158691406,15647.18658900261,pos_err_exceeded:1342|joint_limit:370|max_steps:244|self_collision:90
5540,200000,0.8328956365585327,0.4611839214210041,0.5345529196932884,55.51123046875,138.1875,0.27099609375,0.018714331090450287,-0.7095934748649597,0.002812972292304039,-4.5830888748168945,15675.271981716156,pos_err_exceeded:1320|max_steps:555|joint_limit:173
5550,200000,0.7623009085655212,0.4046185983444236,0.4993923744931999,51.740234375,139.25,0.1845703125,0.007895194925367832,-0.7333971261978149,0.0028036199510097504,-4.788121223449707,15704.052121639252,pos_err_exceeded:1252|max_steps:378|joint_limit:318|self_collision:100
5560,200000,0.7729582190513611,0.3852792392125179,0.48296156244524924,50.740234375,140.53125,0.13232421875,0.013179238885641098,-0.7186025977134705,0.0027959272265434265,-4.950590133666992,15731.430818080902,pos_err_exceeded:1430|joint_limit:320|max_steps:271|self_collision:23
5570,200000,0.7951270341873169,0.36461804384211294,0.4317549015143231,46.34423828125,142.71875,0.10205078125,0.01934485323727131,-0.7238807082176208,0.0027880524285137653,-5.050430774688721,15758.9327647686,pos_err_exceeded:1516|max_steps:209|joint_limit:192|self_collision:131
5580,200000,0.7595419883728027,0.43508994401359474,0.5306357489699709,53.13134765625,136.6875,0.1962890625,0.013622540980577469,-0.7304892539978027,0.0027802225667983294,-4.964402198791504,15786.876703977585,pos_err_exceeded:1194|max_steps:402|joint_limit:389|self_collision:48
5590,200000,0.8501490950584412,0.4158764084855418,0.4718395628429789,52.8095703125,143.421875,0.16015625,0.01581890508532524,-0.6939763426780701,0.002772192470729351,-5.118691921234131,15815.293207406998,pos_err_exceeded:1227|joint_limit:389|max_steps:328|self_collision:104
5600,200000,0.810061514377594,0.4719891676717192,0.5348400518029411,57.11474609375,136.90625,0.22607421875,0.009797753766179085,-0.7662035226821899,0.002764647826552391,-5.006403923034668,15843.746746301651,pos_err_exceeded:938|max_steps:463|joint_limit:413|self_collision:209
5610,200000,0.8245560526847839,0.45991761525316016,0.5363511322991577,58.07080078125,135.8125,0.21875,0.009452962316572666,-0.7498151063919067,0.0027574950363487005,-5.3224592208862305,15871.411692619324,pos_err_exceeded:1222|max_steps:448|joint_limit:323|init_ik_fail:41
5620,200000,0.7195233106613159,0.37960832233064823,0.4645035777863247,50.3212890625,147.140625,0.14501953125,0.02455858699977398,-0.7478007078170776,0.0027512656524777412,-5.08753776550293,15898.67653799057,pos_err_exceeded:1190|joint_limit:392|max_steps:297|self_collision:133
5630,200000,0.8049288988113403,0.43996249647275437,0.532874339482627,56.8369140625,141.734375,0.14404296875,0.0056312112137675285,-0.7924268245697021,0.002745717763900757,-5.283115386962891,15927.259865522385,pos_err_exceeded:1196|joint_limit:422|max_steps:295|self_collision:98
5640,200000,0.7603772282600403,0.4545943189118993,0.5520232416679494,56.3056640625,134.015625,0.22216796875,0.013628624379634857,-0.7361150979995728,0.002740471623837948,-5.65758752822876,15955.551096439362,pos_err_exceeded:1093|max_steps:455|joint_limit:372|self_collision:128
5650,200000,0.7310215830802917,0.3822885881696909,0.4688797657812112,41.794921875,132.765625,0.19873046875,0.007590566761791706,-0.7741999626159668,0.0027357034850865602,-5.240758895874023,15983.509628772736,pos_err_exceeded:1209|max_steps:407|joint_limit:282|self_collision:86
5660,200000,0.8237309455871582,0.475098224027456,0.5511065400940166,63.80078125,155.609375,0.24462890625,0.019065065309405327,-0.7567881345748901,0.00273049040697515,-5.208492279052734,16011.137923717499,pos_err_exceeded:993|max_steps:501|joint_limit:366|self_collision:168
5670,200000,0.8259046673774719,0.42644349316167407,0.4822976623732589,60.6953125,146.21875,0.1767578125,0.015089215710759163,-0.7600363492965698,0.002724524587392807,-5.299920558929443,16039.216284513474,pos_err_exceeded:1351|max_steps:362|joint_limit:226|self_collision:104
5680,200000,0.800065815448761,0.4105381436693807,0.4926455733542653,50.38623046875,133.359375,0.20068359375,0.013654624111950397,-0.7457289695739746,0.0027187091764062643,-5.091557025909424,16067.500512599945,pos_err_exceeded:1206|max_steps:411|joint_limit:355|self_collision:45
5690,200000,0.8763266801834106,0.44019852460763426,0.4848762066713002,59.19873046875,140.703125,0.2158203125,0.01788901910185814,-0.7519676685333252,0.002712781075388193,-5.242196083068848,16095.009896039963,pos_err_exceeded:1365|max_steps:442|joint_limit:208|self_collision:31
5700,200000,0.8048115968704224,0.44084510077937744,0.5255262788531891,46.97802734375,125.0,0.18505859375,0.009868967346847057,-0.7148696184158325,0.0027067766059190035,-5.604073524475098,16124.057209968567,pos_err_exceeded:1320|max_steps:379|joint_limit:286|self_collision:63
5710,200000,0.8536874055862427,0.4325366741030308,0.49107602857732513,54.9638671875,138.328125,0.20849609375,0.00925983302295208,-0.7339150905609131,0.002702574711292982,-5.256838798522949,16152.408661603928,pos_err_exceeded:1357|max_steps:427|joint_limit:220|self_collision:44
5720,200000,0.8085343837738037,0.4196155646388359,0.4753883306701059,46.0234375,123.15625,0.22216796875,0.006974572781473398,-0.7571300268173218,0.0026974184438586235,-5.515504837036133,16180.300171613693,pos_err_exceeded:1240|max_steps:455|joint_limit:225|self_collision:65
5730,200000,0.7087750434875488,0.4073407563955061,0.5204547841156203,46.39599609375,141.453125,0.21044921875,0.010042239911854267,-0.7245820760726929,0.002692884299904108,-5.5980377197265625,16208.532507181168,pos_err_exceeded:1127|max_steps:431|joint_limit:301|self_collision:163
5740,200000,0.7800676226615906,0.45146656274717994,0.5428042565012774,53.5146484375,140.515625,0.2314453125,0.01668042689561844,-0.7547334432601929,0.002688117092475295,-5.185185432434082,16236.51727771759,pos_err_exceeded:1157|max_steps:474|joint_limit:343|self_collision:55
5750,200000,0.8064345121383667,0.3804035912853573,0.435807561799093,47.2529296875,142.28125,0.154296875,0.005964599549770355,-0.7189741134643555,0.002682174788787961,-5.282366752624512,16263.102220535278,pos_err_exceeded:1233|joint_limit:386|max_steps:316|self_collision:81
5760,200000,0.7562079429626465,0.4169671221067137,0.5306117664208303,53.8759765625,140.71875,0.1904296875,0.010161807760596275,-0.7609177231788635,0.002676452277228236,-5.621001243591309,16291.415586948395,pos_err_exceeded:1206|max_steps:390|joint_limit:387|self_collision:62
5770,200000,0.699463963508606,0.34293970888599384,0.4482103118455456,41.98193359375,139.578125,0.13330078125,0.009816414676606655,-0.7485724091529846,0.002670581918209791,-5.208978652954102,16319.406715631485,pos_err_exceeded:1220|joint_limit:293|max_steps:273|self_collision:208
5780,200000,0.7992632985115051,0.37838561326180287,0.44887201042703084,49.419921875,142.0625,0.15478515625,0.010616425424814224,-0.7581071853637695,0.0026645550969988108,-4.904297828674316,16346.008165359497,pos_err_exceeded:1296|joint_limit:360|max_steps:317|self_collision:75
5790,200000,0.7318668961524963,0.411587713651957,0.528766423570515,51.39892578125,137.828125,0.1435546875,0.020407745614647865,-0.7515175342559814,0.0026585394516587257,-5.156803131103516,16373.41284775734,pos_err_exceeded:1239|joint_limit:365|max_steps:294|self_collision:120
5800,200000,0.7295210361480713,0.3875034336759801,0.4842931191833802,48.06591796875,134.734375,0.19384765625,0.01659752056002617,-0.7402530908584595,0.0026515573263168335,-4.947615623474121,16401.97508096695,pos_err_exceeded:1196|max_steps:397|joint_limit:312|self_collision:131
5810,200000,0.7395422458648682,0.40363358199573834,0.5004169296949075,47.8017578125,135.640625,0.15478515625,0.014148138463497162,-0.7105398178100586,0.0026440739165991545,-5.220663547515869,16430.584901809692,pos_err_exceeded:1201|joint_limit:358|max_steps:317|self_collision:125
5820,200000,0.7942063808441162,0.44109746294139096,0.5448722480727857,58.6083984375,145.125,0.19580078125,0.018566669896245003,-0.7736724019050598,0.0026363832876086235,-5.044012546539307,16458.001363515854,pos_err_exceeded:1292|max_steps:401|joint_limit:354|self_collision:1
5830,200000,0.7774484753608704,0.4096788406025065,0.517744175483966,57.20263671875,146.046875,0.13671875,0.019510779529809952,-0.7232074737548828,0.002628890099003911,-5.07382345199585,16486.766639232635,pos_err_exceeded:1290|joint_limit:420|max_steps:280|self_collision:58
5840,200000,0.7399027347564697,0.3857635839749975,0.46482520061578875,50.291015625,140.515625,0.18310546875,0.010430006310343742,-0.7638723850250244,0.002621579449623823,-4.868172645568848,16514.833854675293,pos_err_exceeded:989|joint_limit:540|max_steps:375|self_collision:85
5850,200000,0.7881648540496826,0.41303695081898184,0.5454983728004441,50.09033203125,137.28125,0.21240234375,0.009166548028588295,-0.7048811912536621,0.0026139013934880495,-4.976436138153076,16543.324221134186,pos_err_exceeded:1260|max_steps:435|joint_limit:259|self_collision:93
5860,200000,0.8182306885719299,0.4335989352987307,0.5122323976063625,52.5673828125,138.765625,0.19580078125,0.013846835121512413,-0.7573727369308472,0.002606238704174757,-5.280768394470215,16571.7707362175,pos_err_exceeded:1134|joint_limit:409|max_steps:401|self_collision:104
5870,200000,0.7417274713516235,0.41246434247523606,0.5020358127334933,48.3623046875,139.25,0.20361328125,0.013346802443265915,-0.7413815259933472,0.002599271247163415,-5.15893030166626,16599.302322387695,pos_err_exceeded:1168|max_steps:417|self_collision:213|joint_limit:195
5880,200000,0.8197112679481506,0.43289053860062177,0.5101781839336719,57.66650390625,148.59375,0.205078125,0.010753904469311237,-0.7610802054405212,0.0025921096093952656,-5.197875022888184,16627.83625292778,pos_err_exceeded:1251|max_steps:420|joint_limit:209|self_collision:168
5890,200000,0.7765687108039856,0.4245993844470616,0.5200212209223709,51.99755859375,137.84375,0.19287109375,0.01604214496910572,-0.7374973297119141,0.002584974281489849,-5.065323829650879,16655.806080579758,pos_err_exceeded:1107|max_steps:395|joint_limit:362|self_collision:183
5900,200000,0.8169814348220825,0.45071480842986933,0.5188152488027147,55.1943359375,136.796875,0.1845703125,0.010042902082204819,-0.75703364610672,0.0025782135780900717,-5.051149368286133,16684.424503087997,pos_err_exceeded:1252|max_steps:378|joint_limit:216|self_collision:173
5910,200000,0.7590526342391968,0.38017744664904485,0.4534281915895961,49.9130859375,137.828125,0.14892578125,0.023035980761051178,-0.745816707611084,0.0025706246960908175,-4.947251796722412,16712.96504497528,pos_err_exceeded:1094|joint_limit:423|max_steps:305|self_collision:196
5920,200000,0.7348350286483765,0.38658259928922234,0.4709144229010428,48.8896484375,143.546875,0.14599609375,0.010264190845191479,-0.7502537965774536,0.0025628136936575174,-5.173025131225586,16741.329593896866,pos_err_exceeded:1110|joint_limit:396|max_steps:299|self_collision:183
5930,200000,0.8121085166931152,0.38747531983813244,0.4624023908410079,50.71826171875,142.234375,0.1630859375,0.018399324268102646,-0.733153760433197,0.0025559025816619396,-5.222533702850342,16768.53347659111,pos_err_exceeded:1299|max_steps:334|joint_limit:301|self_collision:114
5940,200000,0.8210794925689697,0.4527047340830318,0.5210097058268879,53.75830078125,131.734375,0.23095703125,0.007544257212430239,-0.7316835522651672,0.002549041761085391,-5.109108924865723,16797.220777750015,pos_err_exceeded:1260|max_steps:473|joint_limit:202|self_collision:113
5950,200000,0.7497119903564453,0.4235643646275562,0.5109634475837812,53.44287109375,142.515625,0.18701171875,0.011697307229042053,-0.6933290362358093,0.0025427204091101885,-5.483879566192627,16825.520225286484,pos_err_exceeded:1006|joint_limit:457|max_steps:383|self_collision:167
5960,200000,0.8542833924293518,0.45657539371186373,0.5274837982150362,58.259765625,140.328125,0.22607421875,0.013464588671922684,-0.7272922992706299,0.0025360630825161934,-5.338368892669678,16853.96112179756,pos_err_exceeded:1109|max_steps:463|joint_limit:369|self_collision:107
5970,200000,0.7695126533508301,0.37144602038301094,0.44386356375601677,42.533203125,140.109375,0.12451171875,0.013139402493834496,-0.70643150806427,0.002528891433030367,-5.014620780944824,16882.16588807106,pos_err_exceeded:1337|max_steps:255|self_collision:232|joint_limit:207
5980,200000,0.8004456162452698,0.5146799847200829,0.594050405126869,59.7060546875,133.828125,0.29833984375,0.02241695299744606,-0.7587934136390686,0.0025221703108400106,-5.420991897583008,16909.785272836685,pos_err_exceeded:1162|max_steps:611|joint_limit:198|self_collision:77
5990,200000,0.7763152122497559,0.4491144287090254,0.5525167611490365,59.92626953125,155.421875,0.20849609375,0.014934912323951721,-0.7249584197998047,0.002515686908736825,-5.2040276527404785,16937.14337873459,pos_err_exceeded:1112|max_steps:427|joint_limit:315|self_collision:194
6000,200000,0.8442775011062622,0.4302558245905119,0.49013925766494415,50.728515625,133.296875,0.19677734375,0.016702767461538315,-0.7486816644668579,0.002509229350835085,-5.122049331665039,16964.894294261932,pos_err_exceeded:1297|max_steps:403|joint_limit:271|self_collision:77
6010,200000,0.8484944105148315,0.43650916841445225,0.49524902567198004,58.31982421875,140.953125,0.20751953125,0.010200146585702896,-0.743269681930542,0.002503851894289255,-5.53592586517334,16993.127736330032,pos_err_exceeded:1269|max_steps:425|joint_limit:261|self_collision:93
6020,200000,0.7803906202316284,0.3956062734006207,0.49540107230093317,50.720703125,139.796875,0.158203125,0.015068531036376953,-0.7915355563163757,0.0024995398707687855,-5.6675214767456055,17021.496264457703,pos_err_exceeded:1100|joint_limit:567|max_steps:324|self_collision:56
6030,200000,0.7847055792808533,0.5134630207202444,0.5671607871942369,60.66259765625,140.28125,0.3310546875,0.01384220365434885,-0.760367751121521,0.0024949447251856327,-5.515284538269043,17050.133187770844,pos_err_exceeded:911|max_steps:678|joint_limit:212|self_collision:172
6040,200000,0.742363452911377,0.41489712469146317,0.5590428098869978,45.52880859375,133.34375,0.2119140625,0.019451139494776726,-0.7479394674301147,0.002491357736289501,-5.312575817108154,17078.89284348488,pos_err_exceeded:1021|joint_limit:439|max_steps:434|self_collision:133
6050,200000,0.7886044979095459,0.43397910898529846,0.49735582102756326,48.42333984375,126.671875,0.224609375,0.015339584089815617,-0.7858429551124573,0.00248826970346272,-5.928485870361328,17106.83029270172,pos_err_exceeded:1189|max_steps:460|joint_limit:303|self_collision:64
6060,200000,0.8204708099365234,0.45224473928415465,0.5322751869853135,53.00048828125,139.09375,0.255859375,0.01732374168932438,-0.787121057510376,0.0024859916884452105,-6.196656703948975,17134.70384454727,pos_err_exceeded:1062|max_steps:524|joint_limit:419|self_collision:38
6070,200000,0.7344046831130981,0.4015252029111138,0.5076648928365983,54.111328125,147.96875,0.17138671875,0.015950672328472137,-0.7751100063323975,0.002484136028215289,-5.866380214691162,17162.29590511322,pos_err_exceeded:1190|joint_limit:395|max_steps:351|self_collision:112
6080,200000,0.8371655941009521,0.41969504662251966,0.4667443164717921,60.50732421875,156.265625,0.220703125,0.012367173098027706,-0.7383915781974792,0.002481933683156967,-5.925050735473633,17191.06740283966,pos_err_exceeded:1182|max_steps:452|joint_limit:403|self_collision:9
6090,200000,0.810029149055481,0.456266838538274,0.5397055470062854,56.44287109375,130.125,0.2275390625,0.010752776637673378,-0.754433274269104,0.0024826864246279,-5.926144599914551,17219.722872257233,pos_err_exceeded:1155|max_steps:466|joint_limit:321|self_collision:75
6100,200000,0.7677414417266846,0.39035579462379183,0.45133781952593083,43.291015625,131.921875,0.13818359375,0.008137175813317299,-0.74769127368927,0.00248454581014812,-6.292588233947754,17247.241594552994,pos_err_exceeded:1411|max_steps:283|joint_limit:263|self_collision:56
6110,200000,0.7768014669418335,0.42389344102887333,0.5072471206130924,62.2509765625,157.875,0.16357421875,0.015836600214242935,-0.7400596737861633,0.002485799603164196,-6.396810531616211,17275.739924430847,pos_err_exceeded:1194|joint_limit:385|max_steps:335|self_collision:131
6120,200000,0.7722373008728027,0.4529860505473686,0.5317023451757803,50.22265625,132.15625,0.27685546875,0.00939540471881628,-0.7279324531555176,0.002487284131348133,-6.495138168334961,17303.736841201782,pos_err_exceeded:1043|max_steps:567|joint_limit:253|self_collision:151
6130,200000,0.7554104328155518,0.42746092130941293,0.4888713866571377,53.74951171875,146.140625,0.21484375,0.015014838427305222,-0.7785454392433167,0.002490029903128743,-6.293790817260742,17332.15777873993,pos_err_exceeded:1059|max_steps:440|joint_limit:292|self_collision:249
6140,200000,0.8467612862586975,0.46334523401743344,0.5496157480958839,54.15380859375,137.46875,0.23681640625,0.01789086125791073,-0.7403820753097534,0.002492722123861313,-6.499687194824219,17360.16084599495,pos_err_exceeded:1276|max_steps:485|joint_limit:245|self_collision:40
6150,200000,0.8028541207313538,0.4823445617697534,0.5612242575584949,64.1298828125,142.96875,0.228515625,0.015371253713965416,-0.7592357397079468,0.002495882334187627,-6.096749782562256,17388.01625227928,pos_err_exceeded:1166|max_steps:468|joint_limit:272|self_collision:113
6160,200000,0.8272879123687744,0.4818563986573471,0.5381273029292811,55.53076171875,134.3125,0.291015625,0.013224928639829159,-0.749398410320282,0.0024981133174151182,-5.916767120361328,17416.271723985672,pos_err_exceeded:1243|max_steps:596|joint_limit:139|self_collision:54
6170,200000,0.8514552712440491,0.4448756564215994,0.5021925996248403,47.92138671875,138.71875,0.1904296875,0.011056533083319664,-0.7586795091629028,0.0025014260318130255,-6.533733367919922,17444.549919366837,pos_err_exceeded:1272|max_steps:390|joint_limit:249|self_collision:137
6180,200000,0.7945110201835632,0.44314448567797265,0.5141631276080296,52.5546875,138.171875,0.25439453125,0.01087474636733532,-0.7823560237884521,0.0025068302638828754,-6.00052547454834,17473.322418928146,pos_err_exceeded:1155|max_steps:521|joint_limit:197|self_collision:143
6190,200000,0.8304859399795532,0.4643800686359716,0.5335143623003277,65.4482421875,153.953125,0.2021484375,0.014345455914735794,-0.7523472309112549,0.0025105734821408987,-6.061030387878418,17501.980910778046,pos_err_exceeded:1265|max_steps:414|joint_limit:265|self_collision:104
6200,200000,0.7677782773971558,0.3813629328090815,0.44393879490954896,48.07080078125,140.265625,0.17822265625,0.01114663016051054,-0.7631142735481262,0.0025135953910648823,-6.139317989349365,17529.744799375534,pos_err_exceeded:1320|max_steps:365|joint_limit:241|init_ik_fail:92
6210,200000,0.7910358905792236,0.4142211595035641,0.49733616285112636,52.85595703125,139.8125,0.21484375,0.020917654037475586,-0.7402453422546387,0.0025158198550343513,-6.269122123718262,17558.419953107834,pos_err_exceeded:1205|max_steps:440|joint_limit:342|self_collision:61
6220,200000,0.7706436514854431,0.41201038953830416,0.49240437494468575,45.85107421875,136.171875,0.22021484375,0.0067578935995697975,-0.7491652965545654,0.0025174471084028482,-6.279382705688477,17585.44981598854,pos_err_exceeded:1177|max_steps:451|joint_limit:311|self_collision:109
6230,200000,0.7964856624603271,0.39937565861408153,0.5155635581106015,52.70068359375,140.0,0.138671875,0.013238736428320408,-0.7408185601234436,0.0025181362871080637,-6.2226691246032715,17614.21026778221,pos_err_exceeded:1368|joint_limit:363|max_steps:284|self_collision:32
6240,200000,0.7650294303894043,0.3790668124719887,0.4615887683876666,48.2294921875,146.015625,0.205078125,0.01968654803931713,-0.7529124021530151,0.0025194527115672827,-6.091705322265625,17642.828070163727,pos_err_exceeded:1101|max_steps:420|joint_limit:416|self_collision:80
6250,200000,0.8078843355178833,0.46098665706391634,0.5457735365069079,57.81787109375,145.265625,0.216796875,0.020296301692724228,-0.7432438731193542,0.002521069021895528,-6.467795372009277,17670.411164045334,pos_err_exceeded:1236|max_steps:444|joint_limit:290|self_collision:78
6260,200000,0.7495349049568176,0.4463221055314118,0.5615998184340661,52.3779296875,135.828125,0.2099609375,0.006640544161200523,-0.754031777381897,0.0025234336499124765,-6.01912260055542,17698.536757946014,pos_err_exceeded:965|joint_limit:478|max_steps:430|self_collision:165
6270,200000,0.7433888912200928,0.38662804683636964,0.4641026274017932,47.5546875,142.421875,0.1494140625,0.013745639473199844,-0.7633675336837769,0.002526333788409829,-6.135028839111328,17724.778062582016,pos_err_exceeded:1353|max_steps:306|joint_limit:253|init_ik_fail:85
6280,200000,0.7846670150756836,0.44440425145623486,0.5303277143802783,51.12158203125,138.9375,0.2314453125,0.013395831920206547,-0.7384985685348511,0.002529154298827052,-6.365553855895996,17751.57174038887,pos_err_exceeded:1061|max_steps:474|joint_limit:396|self_collision:85
6290,200000,0.7512078285217285,0.4117212260393126,0.5109856314877359,52.6767578125,139.21875,0.13818359375,0.011762595735490322,-0.765588641166687,0.002532447688281536,-6.4005632400512695,17779.541203975677,pos_err_exceeded:1263|joint_limit:419|max_steps:283|self_collision:51
6300,200000,0.8218440413475037,0.385974955302569,0.44632699793279795,52.18701171875,154.53125,0.1201171875,0.012973625212907791,-0.760788083076477,0.0025353243108838797,-5.947147369384766,17808.10309457779,pos_err_exceeded:1309|joint_limit:368|max_steps:246|self_collision:97
6310,200000,0.7683309316635132,0.3766814027992859,0.48238428986922594,50.49951171875,147.875,0.13134765625,0.011364677920937538,-0.7533118724822998,0.0025363534223288298,-5.81031608581543,17835.239545822144,pos_err_exceeded:1345|joint_limit:291|max_steps:269|self_collision:121
6320,200000,0.7732652425765991,0.3931247906500927,0.5053085688145181,46.7138671875,131.921875,0.1845703125,0.006979554891586304,-0.7264595031738281,0.0025363557506352663,-5.701449394226074,17863.912755727768,pos_err_exceeded:1417|max_steps:378|joint_limit:209|self_collision:41
6330,200000,0.7788050174713135,0.46082526286068126,0.5239896707103154,57.7822265625,143.984375,0.2314453125,0.00786714255809784,-0.7941986322402954,0.0025370416697114706,-5.967891693115234,17891.88583278656,pos_err_exceeded:1057|max_steps:474|joint_limit:321|self_collision:196
6340,200000,0.7569369077682495,0.37805684312169935,0.47800274202936627,46.09521484375,136.359375,0.1796875,0.008488563820719719,-0.7330514192581177,0.0025390952359884977,-5.936902046203613,17918.47132253647,pos_err_exceeded:1080|joint_limit:450|max_steps:368|self_collision:118
